,ISIN CODE,NAME,TICKER SYMBOL,trade_count,n_distinct_traders,n_distinct_trade_types,ts_rows,reason_to_exclude
645,KYG1355U1132,BRIDGETOWN HOLDINGS A,BTWN,0,0,0,525.0,No trades done
677,CA1208311029,BURCON NUTRASCIENCE(NAS),BU,0,0,0,1497.0,No trades done
522,US0732711082,BAZAARVOICE DEAD - DELIST.02/02/18,BV,0,0,0,286.0,No trades done
658,US1114127061,BROADVISION DEAD - DELIST.19/05/20,BVSNQ,0,0,0,1509.0,No trades done
575,US09073Q1058,BIONDVAX PHARMACEUTICALS ADR 1:40,BVXV,0,0,0,330.0,No trades done
547,US08772B1044,BETTER WORLD ACQUISITION,BWAC,0,0,0,1277.0,No trades done
637,US10501L1061,BRAINSWAY ADR 1:2,BWAY,0,0,0,82.0,No trades done
548,MX00BW020002,BETTERWARE DE MEXICO B I DE,BWMX,0,0,0,1227.0,No trades done
550,KYG108301006,BEYONDSPRING,BYSI,0,0,0,1509.0,No trades done
683,KYG1R25Q1059,BYTE ACQUISITION A,BYTS,0,0,0,180.0,No trades done
2095,US48553T1060,KANZHUN AMERICAN DEPOSITORY SHARES 1:2,BZ,0,0,0,1000.0,No trades done
515,US06684L1035,BAOZUN ADR 1:3,BZUN,0,0,0,240.0,No trades done
708,IL0010952641,CAMTEK (NAS),CAMT,0,0,0,1408.0,No trades done
709,US1347481020,CANAAN ADR 1:15,CAN,0,0,0,1509.0,No trades done
752,US14739D1000,CASCADIA ACQUISITION A,CCAI,0,0,0,1509.0,No trades done
863,US16950M1071,CHINACACHE INTHDG. ADR 1:16,CCIHY,0,0,0,1129.0,No trades done
852,VGG2118P1027,CHINA CUSTOMER RELATIONS CENTERS,CCRC,0,0,0,1509.0,No trades done
688,KYG1745A1085,CACTUS ACQUISITION 1 A,CCTS,0,0,0,602.0,No trades done
964,KYG2476C1078,COMPASS DIGITAL ACQUISITION A,CDAQ,0,0,0,1509.0,No trades done
922,LU2405144788,CODERE ONLINE LUXEMBOURG,CDRO,0,0,0,1509.0,No trades done
791,AU0000198582,CENNTRO ELECTRIC GROUP,CENN,0,0,0,1509.0,No trades done
817,US12520C1099,CF ACQUISITION VIII A,CFFE,0,0,0,217.0,No trades done
814,US12520T1025,CF ACQUISITION IV A,CFIV,0,0,0,1509.0,No trades done
815,US12521J1034,CF ACQUISITION VI A,CFVI,0,0,0,672.0,No trades done
968,IL0010852080,COMPUGEN (NAS),CGEN,0,0,0,468.0,No trades done
832,IL0011336851,CHECK CAP,CHEK,0,0,0,1509.0,No trades done
833,IL0010824113,CHECK POINT SFTW.TECHS.,CHKP,0,0,0,1509.0,No trades done
867,US12558Y1064,CHP MERGER A,CHPM,0,0,0,1505.0,No trades done
956,US20084V3069,COMMERCEHUB 'C' DEAD - DELIST.22/05/18,CHUBK,0,0,0,444.0,No trades done
871,KYG2254A1094,CHW ACQUISITION,CHWA,0,0,0,885.0,No trades done
855,US16954W1018,CHINA INDEX HOLDINGS SPON ADR A 1:1,CIH,0,0,0,1077.0,No trades done
873,US12561U1097,CIIG CAPITAL PARTNERS II A,CIIG,0,0,0,904.0,No trades done
807,US15672X1028,CERBERUS CYBEL SENTINEL,CISO,0,0,0,1509.0,No trades done
896,US18453L1070,CLEANTECH ACQUISITION,CLAQ,0,0,0,1509.0,No trades done
780,IL0011794802,CELLEBRITE DI,CLBT,0,0,0,1509.0,No trades done
857,KYG2161Y1098,CHINA LIBERAL EDUCATION HOLDINGS,CLEU,0,0,0,60.0,No trades done
782,US15117K1034,CELLECTIS SA ADR 1:1,CLLS,0,0,0,922.0,No trades done
907,US18915E1055,CLOVER LEAF CAPITAL A,CLOE,0,0,0,1509.0,No trades done
909,KYG316421042,CLPS,CLPS,0,0,0,1509.0,No trades done
892,US18049C1080,CLARIM ACQUISITION A,CLRM,0,0,0,1250.0,No trades done
1327,VGG320301275,EURO TECH HOLDINGS,CLWT,0,0,0,1509.0,No trades done
721,KYG1889L1005,CAPITALWORKS EMM. ACQ.A,CMCA,0,0,0,1509.0,No trades done
902,CA1855751071,CLEMENTIA PHARMS. DEAD - DELIST.18/04/19,CMTA,0,0,0,1509.0,No trades done
913,VGG2181K1057,CN ENERGY GROUP,CNEY,0,0,0,729.0,No trades done
712,US13767K1016,CANNA GLOBAL ACQUISITION A,CNGL,0,0,0,1144.0,No trades done
979,US2075231017,CONNECT BIOPHARMA HOLDINGS ADR 1:1,CNTB,0,0,0,85.0,No trades done
848,US1694242074,CHIN.TECHFAITH WRCM. TECH.ADR 1:75,CNTFY,0,0,0,1425.0,No trades done
795,NL0014040206,CENTOGENE,CNTG,0,0,0,1509.0,No trades done
826,US1595611096,CHARDAN NEXTECH ACQUISITION 2 A,CNTQ,0,0,0,1450.0,No trades done
941,US1941701062,COLICITY A,COLI,0,0,0,1509.0,No trades done
995,US2128731039,CONX A,CONX,0,0,0,1394.0,No trades done
1005,KYG2425N1051,CORNER GROWTH ACQUISITION A,COOL,0,0,0,633.0,No trades done
1002,US21873J1088,CORE SCIENTIFIC,CORZ,0,0,0,94.0,No trades done
1018,KYG2554Y1044,COVA ACQUISITION A,COVA,0,0,0,1509.0,No trades done
996,US21289P1021,CONYERS PARK III ACQUISITION A,CPAA,0,0,0,1431.0,No trades done
719,MHY110822068,CAPITAL PRODUCT PARTNERS,CPLP,0,0,0,691.0,No trades done
2957,KYG717001013,POP CULTURE GROUP A,CPOP,0,0,0,1235.0,No trades done
805,US15673X1019,CEPTON,CPTN,0,0,0,118.0,No trades done
729,CA14161Y2006,CARDIOL (NAS) THERAPEUTICS A,CRDL,0,0,0,1509.0,No trades done
1031,KYG265071061,CRESCERA CAPITAL ACQUISITION A,CREC,0,0,0,307.0,No trades done
1032,US2264061068,CRESUD SACIFYA SPN.ADR 1:10,CRESY,0,0,0,253.0,No trades done
806,IL0010851660,CERAGON NETWORKS,CRNT,0,0,0,557.0,No trades done
998,KYG242371022,CORAZON CAPITAL V838 MONOCEROS A,CRZN,0,0,0,1509.0,No trades done
947,KYG2287A1004,COLOR STAR TECHNOLOGY,CSCW,0,0,0,223.0,No trades done
710,CA1366351098,CANADIAN SOLAR,CSIQ,0,0,0,95.0,No trades done
984,KYG2365L1014,CONSILIUM ACQUISITION I A,CSLM,0,0,0,177.0,No trades done
693,IL0011259137,CAESARSTONE,CSTE,0,0,0,975.0,No trades done
720,US1405011073,CAPITAL SOUTHWEST,CSWC,0,0,0,232.0,No trades done
741,US1436361083,CARNEY TECHNOLOGY ACQUISITION II A,CTAQ,0,0,0,554.0,No trades done
800,US15644G1040,CENTRIC BRANDS DEAD - DELIST.13/10/20,CTRCQ,0,0,0,1509.0,No trades done
760,MHY1146L1258,CASTOR MARITIME (NAS),CTRM,0,0,0,1394.0,No trades done
1058,NL0015436031,CUREVAC,CVAC,0,0,0,1014.0,No trades done
804,US15670S4021,CENVEO DEAD - DELIST.10/09/18,CVOVQ,0,0,0,1509.0,No trades done
103,JE00BJVH6L55,ADVANZ PHARMA DEAD - DELIST.11/06/21,CXRXF,0,0,0,434.0,No trades done
787,US1512052002,CELYAD ONCOLOGY ADR 1:1,CYAD,0,0,0,684.0,No trades done
1067,IL0011334468,CYBER ARK SOFTWARE,CYBR,0,0,0,1509.0,No trades done
825,US15911M1071,CHANGYOU COM ADR 1:2 DEAD - DELIST.20/04/20,CYOU,0,0,0,1509.0,No trades done
225,BMG0360L1000,ALTAMIRA THERAPEUTICS,CYTO,0,0,0,1038.0,No trades done
1085,US23344D1081,DADA NEXUS 1 ADS 1:4,DADA,0,0,0,427.0,No trades done
1045,KYG3168A1022,CRYPTO 1 ACQUISITION A,DAOO,0,0,0,1509.0,No trades done
1095,US23816M1071,DATCHAT,DATS,0,0,0,1330.0,No trades done
1135,US25401N1019,DIGITAL BRANDS GROUP,DBGI,0,0,0,1509.0,No trades done
1158,CA25609L1058,DOCEBO (NAS),DCBO,0,0,0,1509.0,No trades done
3732,AU0000205205,TRITIUM DCFC,DCFC,0,0,0,1509.0,No trades done
1102,KYG2773W1033,DECARBONIZATION PLUS ACQUISITION IV A,DCRD,0,0,0,82.0,No trades done
1169,US25862B1098,DOUBLEDOWN INTERACTIVE ADR 20:1,DDI,0,0,0,1509.0,No trades done
1118,US25065D1000,DESTINATION MATERNITY,DESTQ,0,0,0,1509.0,No trades done
1176,KYG283151028,DRAGONEER GROWTH OPPORTUNITIES III A,DGNU,0,0,0,1091.0,No trades done
1123,US23291W1099,DHB CAPITAL A,DHBC,0,0,0,1509.0,No trades done
1124,KYG2758T1094,DHC ACQUISITION A,DHCA,0,0,0,1458.0,No trades done
1127,US25278L1052,DIAMONDHEAD HOLDINGS A,DHHC,0,0,0,473.0,No trades done
1139,US2540281035,DILA CAPITAL ACQUISITION A,DILA,0,0,0,1509.0,No trades done
1092,US2376991038,DATA KNIGHTS ACQUISITION A,DKDCA,0,0,0,280.0,No trades done
1173,US26142R1041,DRAFTKINGS A,DKNG,0,0,0,602.0,No trades done
1105,KYG270291001,DEEP LAKE CAPITAL ACQUISITION A,DLCA,0,0,0,686.0,No trades done
1155,KYG290181018,DLOCAL A,DLO,0,0,0,90.0,No trades done
1106,US2437331026,DEEP MEDICINE ACQUISITION A,DMAQ,0,0,0,1509.0,No trades done
1161,VGG2788T1030,DOGNESS INTERNATIONAL A,DOGZ,0,0,0,1509.0,No trades done
245,GB0022569080,AMDOCS,DOX,0,0,0,260.0,No trades done
1170,US25985W1053,DOUYU INTERNATIONAL HOLDINGS ADR 10:1,DOYU,0,0,0,180.0,No trades done
1172,KYG2R05B1000,DP CAP ACQUISITION I A,DPCS,0,0,0,663.0,No trades done
1174,CA26142Q2053,DRAGANFLY (NAS),DPRO,0,0,0,1509.0,No trades done
2325,KYG5853A1076,MACONDRAY CAPITAL ACQUISITION I A,DRAY,0,0,0,493.0,No trades done
212,IL0011839383,ALPHA TAU MEDICAL,DRTS,0,0,0,1509.0,No trades done
649,CA10919W1086,BRIGHT MINDS (NAS) BIOSCIENCES,DRUG,0,0,0,278.0,No trades done
1116,CA2499061083,DESCARTES SYS.GP. (NAS),DSG,0,0,0,1509.0,No trades done
1120,VG2506391011,DESWELL INDS.,DSWL,0,0,0,1509.0,No trades done
1098,CA2386611024,DAVIDSTEA,DTEA,0,0,0,1080.0,No trades done
1131,US25401K1079,DIG.TRNSF.OPPS.A,DTOC,0,0,0,444.0,No trades done
1186,US2653341022,DUNE ACQUISITION A,DUNE,0,0,0,1509.0,No trades done
1376,US30712L1098,FANGDD NETWORK GROUP ADR 1:25,DUO,0,0,0,1509.0,No trades done
1138,US25400Q1058,DIGITAL WORLD ACQUISITION A,DWAC,0,0,0,1095.0,No trades done
1191,US2680101050,DYNAMICS SPECIAL PURPOSE A,DYNS,0,0,0,583.0,No trades done
1226,US28059Q1031,EDIFY ACQUISITION A,EAC,0,0,0,100.0,No trades done
1330,KYG3167F1028,EUROPEAN BIOTECH ACQUISITION A,EBAC,0,0,0,1509.0,No trades done
1213,KYG3R33A1063,EBANG INTL HLDG A,EBON,0,0,0,1509.0,No trades done
1223,US2683111072,EDAP TMS SPN.ADR 1:1,EDAP,0,0,0,1509.0,No trades done
1270,KYG3041W1078,ENDURANCE ACQUISITION A,EDNC,0,0,0,317.0,No trades done
1328,MHY235081079,EURODRY,EDRY,0,0,0,1509.0,No trades done
3392,KYG8211A1085,SKILLFUL CRAFTSMAN EDUCATION TECHNOLOGY,EDTK,0,0,0,170.0,No trades done
1229,US28139A1025,EDTECHX HOLDINGS ACQUISITION II A,EDTX,0,0,0,1509.0,No trades done
1251,VGG3104J1003,ELITE EDUCATION GROUP INTERNATIONAL,EEIQ,0,0,0,1509.0,No trades done
1294,CA29385B1094,ENTHUSIAST GAMING (NAS) HOLDINGS,EGLX,0,0,0,1509.0,No trades done
1234,US26853E1029,EHANG HOLDINGS ADR 1:2,EH,0,0,0,1509.0,No trades done
1237,KYG2955B1095,EJF ACQUISITION A,EJFA,0,0,0,1509.0,No trades done
1197,KYG2952X1043,E HOME HOUSEHOLD SERVICE HOLDINGS,EJH,0,0,0,596.0,No trades done
1268,US29266S3040,ENDOLOGIX DEAD - DELIST.03/10/20,ELGXQ,0,0,0,1509.0,No trades done
1253,IL0010828411,ELTEK,ELTK,0,0,0,1491.0,No trades done
3409,US83193E1029,SMRT.SHRE.GLB.AMER. DEPY.SHS.1:2,EM,0,0,0,703.0,No trades done
1255,US29079J1034,EMBARK TECHNOLOGY,EMBK,0,0,0,202.0,No trades done
1240,IL0010811169,ELBIT IMAGING (NAS),EMITF,0,0,0,1509.0,No trades done
1529,US29103K1007,FTAC EMERALD ACQUISITION A,EMLD,0,0,0,51.0,No trades done
1272,KYG304491056,ENERGEM A,ENCP,0,0,0,1509.0,No trades done
55,US00438Y1073,ACCRETION ACQUISITION,ENER,0,0,0,575.0,No trades done
1292,KYG3137C1069,ENTERPRISE 4.0 TECHNOLOGY ACQUISITION A,ENTF,0,0,0,68.0,No trades done
1299,IL0011296188,ENZYMOTEC DEAD - DELIST.12/01/18,ENZY,0,0,0,1509.0,No trades done
1301,US29429X1090,EPIPHANY TECHNOLOGY ACQUISITION A,EPHY,0,0,0,1509.0,No trades done
1304,SGXZ53262598,EQONEX,EQOS,0,0,0,697.0,No trades done
1206,US2746811056,EAST RESOURCES ACQUISITION COMPANY A A,ERES,0,0,0,948.0,No trades done
1311,US2948216088,ERICSSON 'B' ADR 1:1,ERIC,0,0,0,1509.0,No trades done
1313,US29604W1080,ERYTECH PHARMA ADR 1:1,ERYP,0,0,0,1509.0,No trades done
1315,KYG3R95N1030,ESGEN ACQUISITION A,ESAC,0,0,0,68.0,No trades done
1252,US2896601026,ELMIRA SAVINGS BK.,ESBK,0,0,0,114.0,No trades done
1332,MHY235921357,EUROSEAS,ESEA,0,0,0,1509.0,No trades done
1220,US27888D4088,ECO STIM ENERGY SOLUTIONS,ESESQ,0,0,0,953.0,No trades done
1323,KYG3206V1005,ESTRE AMBIENTAL,ESTRF,0,0,0,825.0,No trades done
1198,US26873Y1047,E MERGE TECHNOLOGY ACQUISITION A,ETAC,0,0,0,1509.0,No trades done
1326,VGG3141W1068,EUCRATES BIOMEDICAL ACQUISITION,EUCR,0,0,0,1509.0,No trades done
1334,US29970R1059,EVAXION BIOTECH ADR 1:1,EVAX,0,0,0,1509.0,No trades done
1345,IL0011050551,EVOGENE,EVGN,0,0,0,592.0,No trades done
1341,US30052F1003,EVGO A,EVGO,0,0,0,444.0,No trades done
1342,US30052G1085,EVO ACQUISITION A,EVOJ,0,0,0,130.0,No trades done
1365,US30223G1022,EXSCIENTIA ADR 1:1,EXAI,0,0,0,1509.0,No trades done
1356,CA3020461073,EXFO SUBORDINATE (NAS) VOTING,EXF,0,0,0,1509.0,No trades done
1372,VGG5279F1027,EZGO TECHNOLOGIES,EZGO,0,0,0,1509.0,No trades done
1383,KYG332771073,FARMMI,FAMI,0,0,0,1509.0,No trades done
1377,US30712A1034,FANHUA ADR 1:20,FANH,0,0,0,1509.0,No trades done
1389,KYG3400W1024,FAT PROJECTS ACQUISITION A,FATP,0,0,0,241.0,No trades done
1700,US36257V1052,GUE LIQ COS DEAD - DELIST.31/12/19,FCZ,0,0,0,1509.0,No trades done
1420,US3181361086,FINTECH ECOSYSTEM DEVELOPMENT A,FEXD,0,0,0,1509.0,No trades done
1548,KYG3704F1101,FUWEI FILMS HOLDINGS,FFHL,0,0,0,979.0,No trades done
1547,US36118W1027,FUTURE HEALTH ESG,FHLT,0,0,0,313.0,No trades done
1523,KYG368161090,FRONTIER INVESTMENT A,FICV,0,0,0,1509.0,No trades done
2363,KYG584111028,MARLIN TECHNOLOGY A,FINM,0,0,0,86.0,No trades done
1509,KYG3710A1058,FRAZIER LFSC.ACQ.A,FLAC,0,0,0,1502.0,No trades done
1468,CA3397641026,FLORA GROWTH,FLGC,0,0,0,1509.0,No trades done
1494,US3498751045,FORUM MERGER IV A,FMIV,0,0,0,1509.0,No trades done
1416,KYG3R34K1037,FINNOVATE ACQUISITION A,FNVT,0,0,0,311.0,No trades done
1538,KYG3729B1023,FULING GLOBAL DEAD - DELIST.24/11/20,FORK,0,0,0,23.0,No trades done
1486,US3464141056,FORMULA SYS.1985 ADR 1:1,FORTY,0,0,0,1509.0,No trades done
1501,KYG3661E1061,FOUNDER SPAC A,FOUN,0,0,0,226.0,No trades done
1505,US35166L1098,FOXWAYNE ENTS.ACQ.A,FOXW,0,0,0,1124.0,No trades done
1506,US3517932030,FRANCESCA S HOLDINGS DEAD - DELIST.02/08/21,FRANQ,0,0,0,69.0,No trades done
1426,US31931U1025,FIRST BANK,FRBA,0,0,0,720.0,No trades done
1481,KYG3619H1020,FORBION EUROPEAN ACQUISITION A,FRBN,0,0,0,1509.0,No trades done
1510,US3561081007,FRED'S 'A' DEAD - DELIST.22/06/20,FREDQ,0,0,0,1074.0,No trades done
1493,US34969G1022,FORTUNE RISE ACQUISITION A,FRLA,0,0,0,1509.0,No trades done
1511,US35655L1070,FREELINE THERP.HDG. ADR 1:1,FRLN,0,0,0,1509.0,No trades done
1519,KYG368261080,FRONTIER ACQUISITION A,FRON,0,0,0,815.0,No trades done
1448,US3361691070,FIRST RESERVE SUSTAINABLE GROWTH A,FRSG,0,0,0,1509.0,No trades done
3043,US74709Q1013,PWP FORWARD ACQUISITION I A,FRW,0,0,0,1435.0,No trades done
1393,US31421V1070,FEDERAL STREET ACQ. DEAD - DELIST.07/01/19,FSACU,0,0,0,1509.0,No trades done
1542,US36116X1028,FUSION CONNECT DEAD - DELIST.15/01/20,FSNNQ,0,0,0,1509.0,No trades done
1417,US31809Y1038,FINSERV ACQUISITION II A,FSRX,0,0,0,114.0,No trades done
1491,US34962M1062,FORTISTAR SUSTAINABLE SOLUTIONS A,FSSI,0,0,0,1509.0,No trades done
1457,CA33767E2024,FIRSTSERVICE (NAS),FSV,0,0,0,299.0,No trades done
1528,KYG372831019,FTAC ATHENA ACQUISITION A,FTAA,0,0,0,1509.0,No trades done
1518,US35905J1007,FRONTEO ADS 1:2 DEAD - DELIST.13/02/20,FTEO,0,0,0,1509.0,No trades done
1531,US30319B1089,FTAC PARNASSUS ACQUISITION A,FTPA,0,0,0,116.0,No trades done
1405,CA31656R1029,FIELD TRIP HEALTH (NAS),FTRP,0,0,0,1509.0,No trades done
1419,US31811H1068,FINTECH ACQUISITION VI A,FTVI,0,0,0,1509.0,No trades done
19,US33836P1057,5 01 ACQUISITION A,FVAM,0,0,0,960.0,No trades done
1497,US34986J2042,FORWARD PHARMA ADR 1:14,FWP,0,0,0,689.0,No trades done
1411,US31772T1079,FINANCIAL STRATEGIES ACQUISITION A,FXCO,0,0,0,314.0,No trades done
1614,US37892B1089,GLOBAL CONSUMER ACQUISITION,GACQ,0,0,0,567.0,No trades done
1553,US36257R1041,GADSDEN PROPERTIES,GADS,0,0,0,1504.0,No trades done
1561,JE00BL970N11,GAMBLING COM GROUP,GAMB,0,0,0,1003.0,No trades done
1638,US3807991068,GOLDEN ARROW MERGER A,GAMC,0,0,0,1509.0,No trades done
1277,CA29287W1023,ENGINE GAMING AND (NAS) MEDIA,GAME,0,0,0,142.0,No trades done
1643,VGG3970D1042,GOLDENBRIDGE ACQUISITION,GBRG,0,0,0,1509.0,No trades done
1567,US3655061048,GARDINER HEALTHCARE ACQUISITIONS,GDNR,0,0,0,161.0,No trades done
1573,US36165L1089,GDS HOLDINGS LIMITED ADR 1:8,GDS,0,0,0,377.0,No trades done
1616,US37951D3008,GLOBAL EAGLE ENTM. DEAD - DELIST.03/04/21,GEENQ,0,0,0,591.0,No trades done
1562,KYG3731J1195,GAMES ESPORTS EXPERIENCE ACQUISITION A,GEEX,0,0,0,294.0,No trades done
1698,KYG4236L1124,GUARDFORCE AI,GFAI,0,0,0,331.0,No trades done
1624,KYG393871085,GLOBALFOUNDRIES,GFS,0,0,0,1509.0,No trades done
1581,KYG3R23D1021,GENESIS GROWTH TECH ACQUISITION A,GGAA,0,0,0,1509.0,No trades done
1691,US3999091008,GRUPO FINANCIERO GALICIA CL.B SHS.SPN.ADR 1:10,GGAL,0,0,0,936.0,No trades done
1552,US3624251001,G3 VRM ACQUISITION A,GGGV,0,0,0,1509.0,No trades done
1565,US3646811063,GAMING HOSPITALITY ACQUISITION A,GHAC,0,0,0,271.0,No trades done
1597,IE000GID8VI0,GH RESEARCH,GHRS,0,0,0,627.0,No trades done
1594,KYG385371094,GESHER I ACQUISITION A,GIAC,0,0,0,1509.0,No trades done
1652,US3828631081,GORES HOLDINGS VIII A,GIIX,0,0,0,302.0,No trades done
1602,IL0010825102,GILAT,GILT,0,0,0,592.0,No trades done
1600,US37518W1062,GIGINTERNATIONAL1,GIW,0,0,0,952.0,No trades done
1626,US3795821095,GLOBIS ACQUISITION,GLAQ,0,0,0,152.0,No trades done
1615,IL0011741688,GLOBAL E ONLINE,GLBE,0,0,0,803.0,No trades done
747,KYG192761073,CARTESIAN GROWTH A,GLBL,0,0,0,411.0,No trades done
1627,MHY272651263,GLOBUS MARITIME,GLBS,0,0,0,653.0,No trades done
1606,US37653T1088,GLADSTONE ACQUISITION A,GLEE,0,0,0,1509.0,No trades done
1609,US37714P1030,GLASS HOUSES ACQUISITION A,GLHA,0,0,0,265.0,No trades done
1560,IL0011313900,GALMED PHARMACEUTICALS,GLMD,0,0,0,291.0,No trades done
1636,BMG9456A1009,GOLAR LNG (NAS),GLNG,0,0,0,126.0,No trades done
1556,US36315X1019,GALAPAGOS N V SPN.ADR 1:1,GLPG,0,0,0,137.0,No trades done
3065,KYG7315C1015,QUEEN S GAMBIT GROWTH CAPITAL A A,GMBT,0,0,0,1509.0,No trades done
1637,MHY2745C1021,GOLAR LNG PARTNERS DEAD - DELIST.16/04/21,GMLP,0,0,0,1509.0,No trades done
1549,KYG394622081,G MEDICAL INNOVATIONS HOLDINGS,GMVD,0,0,0,1509.0,No trades done
1583,US3722791098,GENFIT ADR 1:1,GNFT,0,0,0,556.0,No trades done
1577,US36870W1009,GENENTA SCIENCE S P A ADR 1:1,GNTA,0,0,0,1509.0,No trades done
3092,US7523443098,RANDGOLD RES.ADS ADR 1:1 DEAD - DELIST.01/01/19,GOLD,0,0,0,1509.0,No trades done
1642,KYG4028H1056,GOLDEN PATH ACQUISITION,GPCO,0,0,0,695.0,No trades done
1760,US42309B2043,HELBIZ A,GR9,0,0,0,1509.0,No trades done
1656,KYG4124C1096,GRAB HOLDINGS A,GRAB,0,0,0,953.0,No trades done
1657,US38406L1035,GRACELL BIOTECHNOLOGIES ADR 1:5,GRCL,0,0,0,489.0,No trades done
3547,US86858W2008,SUPPORT COM DEAD - DELIST.15/09/21,GREE,0,0,0,1509.0,No trades done
1681,US3984384087,GRIFOLS CL.B NON VTG SPN.ADR 1:1,GRFS,0,0,0,721.0,No trades done
1682,SG9999019087,GRINDROD SHIPPING HOLDINGS ORD SHS,GRIN,0,0,0,840.0,No trades done
1688,US39959A1060,GROVE,GRVI,0,0,0,1509.0,No trades done
1660,US38911N2062,GRAVITY ADR 1:1,GRVY,0,0,0,95.0,No trades done
1621,KYG3934J1067,GLOBAL SYNERGY ACQUISITION A,GSAQ,0,0,0,940.0,No trades done
1651,US38286T1016,GORES HOLDINGS VII A,GSEV,0,0,0,1509.0,No trades done
1680,US3981321009,GRIDSUM HOLDING UNSP.ADR 1:1,GSUM,0,0,0,233.0,No trades done
1622,KYG3934N1079,GLOBAL TECHNOLOGY ACQUISITION I A,GTAC,0,0,0,1509.0,No trades done
1582,US37186H1005,GENETRON HOLDINGS ADR 1:5,GTH,0,0,0,1143.0,No trades done
1644,US3821408792,GOOD TIMES REST. PF.SHS.,GTIMD,0,0,0,1233.0,No trades done
1669,CA3937043097,GREENBROOK TMS (NAS),GTMS,0,0,0,862.0,No trades done
1653,US3828701033,GORES TECHNOLOGY PARTNERS A,GTPA,0,0,0,1022.0,No trades done
1654,US38287L1070,GORES TECHNOLOGY PARTNERS II A,GTPB,0,0,0,874.0,No trades done
1684,KYG4166K1004,GRN.VISOR FINL. TECH. ACQ.I A,GVCI,0,0,0,1509.0,No trades done
1744,US42226W1099,HEALTH ASSURANCE ACQUISITION A,HAAC,0,0,0,1509.0,No trades done
1747,KYG4373K1094,HEALTHCARE AI ACQUISITION A,HAIA,0,0,0,410.0,No trades done
1723,KYG4289N1144,HAPPINESS DEVELOPMENT GROUP A,HAPP,0,0,0,579.0,No trades done
1748,US42227K1043,HEALTHCARE SERVICES ACQUISITION A,HCAR,0,0,0,1509.0,No trades done
1768,US42589T1079,HENNESSY CAPITAL INVESTMENT V A,HCIC,0,0,0,229.0,No trades done
1824,US4437601036,HUDSON EXECUTIVE INVESTMENT II A,HCII,0,0,0,1509.0,No trades done
2056,US47201B1035,JAWS HURRICANE ACQUISITION A,HCNE,0,0,0,1509.0,No trades done
1750,US42227W1080,HEALTHCARE TRIANGLE,HCTI,0,0,0,333.0,No trades done
1083,US23292B1044,D MARKET ELECTRONIC SERVICES TRADING ADR 1:1,HEPS,0,0,0,1509.0,No trades done
1530,KYG3728Y1035,FTAC HERA ACQUISITION A,HERA,0,0,0,1225.0,No trades done
1780,VGG4R23P1038,HHG CAPITAL,HHGC,0,0,0,1509.0,No trades done
1789,US4333231029,HINGHAM INSTN.FOR SVG.,HIFS,0,0,0,1509.0,No trades done
1825,US44376L1070,HUDSON EXECUTIVE INVESTMENT III A,HIII,0,0,0,1509.0,No trades done
1788,US43289P1066,HIMAX TECHNOLOGIES ADR 1:2,HIMX,0,0,0,1509.0,No trades done
1782,CA42981E4013,HIGH TIDE (NAS),HITI,0,0,0,1509.0,No trades done
1718,US40749M1036,HAMILTON LANE ALLIANCE HOLDINGS I A,HLAH,0,0,0,127.0,No trades done
1711,US40522L1089,HAILIANG EDUCATION GP. 1:16 ADR,HLG,0,0,0,1509.0,No trades done
1830,US44487N1090,HUMANCO ACQUISITION A,HMCO,0,0,0,1509.0,No trades done
1793,VGG456671053,HOLLYSYS ATMTN.TECHS.,HOLI,0,0,0,194.0,No trades done
1815,US44170P1066,HOUR LOOP,HOUR,0,0,0,219.0,No trades done
1722,US41135V3015,HANWHA Q CELLS ADR 1:50 DEAD - DELIST.17/01/19,HQCL,0,0,0,204.0,No trades done
1333,US26926V1070,EV EN.PTNS.CMON. UTS. RRT.,HRSTD,0,0,0,156.0,No trades done
1809,US44045A1025,HORIZON TECH.FINANCE,HRZN,0,0,0,1367.0,No trades done
1821,US44332N1063,HUAZHU GROUP ADR 1:10,HTHT,0,0,0,1509.0,No trades done
1543,IE00BNC17X36,FUSION FUEL GREEN A,HTOO,0,0,0,1431.0,No trades done
1820,KYG4645E1052,HUADI INTL GRP,HUDI,0,0,0,1429.0,No trades done
1527,CA35954B2066,FSD PHARMA (NAS) SUBORDINATE VOTING B,HUGE,0,0,0,1509.0,No trades done
1828,US44473E1055,HUIZE HOLDING ADR 1:20,HUIZ,0,0,0,57.0,No trades done
1823,VGG4645C1178,HUDSON CAPITAL,HUSN,0,0,0,1509.0,No trades done
1836,CA44812T1021,HUT 8 MINING (NAS),HUT,0,0,0,1509.0,No trades done
1753,US42227R1095,HEALTHWELL ACQUISITION I A,HWEL,0,0,0,1509.0,No trades done
1739,US42087R1086,HAYMAKER ACQUISITION III A,HYAC,0,0,0,387.0,No trades done
1842,CA4488832078,HYDROGENICS (NAS) DEAD - DELIST.10/09/19,HYG,0,0,0,55.0,No trades done
1845,US44951X1046,HYWIN HDG.AMER. DEPY. SHS.1:2,HYW,0,0,0,1509.0,No trades done
1967,US45828L1089,INTEGRAL AD SCIENCE HOLDING,IAS,0,0,0,219.0,No trades done
1851,BMG4690M1010,IBEX,IBEX,0,0,0,317.0,No trades done
1857,US45113Y1047,ICLICK INTACT.AI.ADR 2:1,ICLK,0,0,0,1509.0,No trades done
